ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.03353,0.55769,7.39169,0.33783,1.91162,9.61259,0.44639,0.18561,0.00933,-58.144,4.585,0.781,84.878,-9.895,-2.551,5.0,40.5191,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,10009,2021-01-13 15:18:26:054
-0.3401,2.23904,5.37264,0.09939,2.50205,9.48158,0.14759,0.21841,0.07421,-57.112,6.343,-0.946,83.635,-13.3,-1.246,5.0,41.9485,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,10109,2021-01-13 15:18:26:154
0.0,1.99474,7.48749,0.02754,2.37642,9.51432,-0.46095,-0.05129,0.04141,-56.781,7.47,-3.167,82.445,-14.024,-0.166,5.0,41.9485,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,10210,2021-01-13 15:18:26:255
-0.42153,1.95642,12.87882,0.20756,1.60833,9.67164,-0.86767,-0.12608,-0.02558,-56.135,9.631,-3.119,79.311,-12.079,-0.761,5.0,41.9485,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,10309,2021-01-13 15:18:26:354
0.27783,0.2631,14.41407,0.32595,0.6909,9.77685,-0.73737,-0.10386,-0.08491,-54.422,11.19,-3.621,77.908,-6.293,-1.628,5.0,41.5704,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,10409,2021-01-13 15:18:26:454
1.74841,-0.46979,10.72804,0.3924,0.19305,9.79689,0.65971,0.26533,0.06452,-53.001,12.658,-3.846,76.047,-1.128,-2.294,5.0,41.5704,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,10509,2021-01-13 15:18:26:554
0.66344,0.90738,6.60371,0.2496,1.39935,9.70309,1.59999,0.05651,-0.22862,-51.631,10.275,-5.431,78.801,-2.543,-1.39,5.0,41.5704,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,10608,2021-01-13 15:18:26:653
-0.35687,1.78637,5.90195,-0.20856,2.07076,9.58326,0.23284,0.26656,-0.34106,-49.515,7.803,-6.122,79.732,-11.244,-0.218,5.0,42.0939,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,10709,2021-01-13 15:18:26:754
-0.53889,2.77314,5.7798,-0.36246,2.16662,9.55745,-0.01098,0.17672,-0.06527,-47.754,5.775,-7.191,81.748,-12.764,2.172,5.0,42.0939,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,10808,2021-01-13 15:18:26:853
0.36884,2.03067,9.17603,-0.42745,1.6937,9.64982,-1.00266,-0.10473,0.20972,-46.41,7.026,-11.336,79.366,-12.072,2.527,5.0,42.0939,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,10909,2021-01-13 15:18:26:954
-0.56763,1.06306,14.36137,-0.27713,0.57321,9.78596,-0.95638,-0.06991,0.16418,-45.515,10.5,-9.618,76.777,-6.356,1.861,5.0,41.6249,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,11009,2021-01-13 15:18:27:054
-0.10299,-0.74283,16.02356,-0.36944,0.18243,9.79799,-0.35605,-0.15372,0.17656,-45.944,10.325,-10.042,77.644,-1.066,2.159,5.0,41.6249,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,11110,2021-01-13 15:18:27:155
-1.35801,0.73254,7.52342,-0.18465,0.33253,9.79927,1.07619,-0.19066,0.12571,-43.71,12.693,-10.99,73.701,0.286,1.608,5.0,41.6249,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,11210,2021-01-13 15:18:27:255
-0.16526,0.311,8.48145,0.08875,1.6854,9.66033,0.29107,0.18586,0.12427,-45.288,10.053,-10.482,75.87,-7.849,-0.37,5.0,41.6249,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,11309,2021-01-13 15:18:27:354
-0.87899,1.966,5.52832,-0.12527,1.74624,9.64911,0.27193,0.31287,0.05539,-42.031,9.816,-11.911,74.261,-10.257,0.744,5.0,41.6198,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,11409,2021-01-13 15:18:27:454
-0.45986,2.6462,6.5103,-0.40584,2.0908,9.57258,-0.31544,0.14469,0.12368,-40.494,9.554,-13.052,73.203,-11.537,1.572,5.0,41.6198,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,11509,2021-01-13 15:18:27:554
-0.76403,1.95882,10.19394,-0.261,1.44715,9.69577,-0.71335,-0.30175,-0.11277,-40.384,8.872,-14.052,74.639,-11.011,2.638,5.0,41.6198,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,11609,2021-01-13 15:18:27:654
0.13173,1.16844,13.16383,-0.24694,0.78137,9.77235,-0.44878,-0.1005,-0.03094,-40.993,10.102,-13.631,75.099,-4.57,1.448,5.0,40.5379,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,11710,2021-01-13 15:18:27:755
1.19035,-0.95839,14.04762,0.01972,0.53213,9.79218,0.08135,-0.35556,-0.18395,-41.125,9.748,-14.452,75.609,-2.708,1.374,5.0,40.5379,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,11811,2021-01-13 15:18:27:856
0.07664,0.35411,9.20477,-0.03352,1.12916,9.74137,1.10009,0.09529,-0.30317,-41.14,8.814,-13.078,76.651,-3.259,-0.051,5.0,40.5379,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,11910,2021-01-13 15:18:27:955
0.28022,1.46304,7.74616,-0.20466,1.63761,9.66678,0.70067,0.26264,-0.31386,-38.617,5.652,-16.082,77.876,-9.613,1.213,5.0,40.0452,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,12009,2021-01-13 15:18:28:054
-0.96761,2.38514,5.03972,-0.56503,2.15261,9.55078,0.34473,0.07952,-0.38541,-37.964,2.209,-16.891,82.617,-11.287,2.177,5.0,40.0452,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,12108,2021-01-13 15:18:28:153
0.05269,1.96361,8.35212,-0.51868,2.07724,9.57008,-0.35707,-0.20148,-0.03352,-34.666,0.242,-15.862,84.923,-13.602,3.871,5.0,40.0452,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,12209,2021-01-13 15:18:28:254
-0.64907,1.51333,12.75188,-0.31533,1.63989,9.66342,-0.63993,-0.23523,0.27476,-37.4,1.294,-16.051,84.731,-9.626,1.869,5.0,40.0547,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,12309,2021-01-13 15:18:28:354
0.71613,1.89654,14.60807,-0.01947,1.03028,9.75236,-0.43893,-0.14063,0.52448,-38.853,5.259,-15.804,79.987,-7.331,0.846,5.0,40.0547,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,12408,2021-01-13 15:18:28:453
-0.55326,-0.08658,10.96755,0.32864,0.77949,9.7701,0.55081,-0.26938,0.06337,-37.792,5.641,-17.619,78.912,-4.469,-0.55,5.0,40.0547,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,12509,2021-01-13 15:18:28:554
-0.72571,0.78523,7.91382,0.47275,1.49106,9.6811,1.39091,-0.34245,0.03872,-36.054,3.386,-16.487,80.856,-8.745,-2.796,5.0,40.0547,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,12611,2021-01-13 15:18:28:656
-0.30418,1.70973,6.47438,0.34931,2.30024,9.52666,0.33391,0.55105,0.3871,-36.634,1.006,-16.046,82.232,-12.485,-3.43,5.0,41.6378,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,12710,2021-01-13 15:18:28:755
-0.81433,2.86416,3.73201,-0.0252,2.84767,9.38406,0.59087,0.32808,0.31188,-33.712,2.413,-18.307,78.93,-14.779,-0.593,5.0,41.6378,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,12809,2021-01-13 15:18:28:854
0.22753,2.46418,10.67774,0.10549,2.81729,9.39266,-1.13059,-0.13746,0.1279,-33.72,1.249,-18.919,79.068,-16.695,-0.643,5.0,41.6378,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,12909,2021-01-13 15:18:28:954
-0.10299,2.08097,13.06085,0.2737,1.60682,9.67024,-1.0082,-0.12716,-0.05894,-34.686,5.551,-20.544,72.703,-13.042,-1.244,5.0,41.7576,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,13009,2021-01-13 15:18:29:054
1.77475,-0.78594,15.44874,0.33913,0.46285,9.78985,-0.73706,-0.04255,0.05638,-34.854,7.439,-20.342,74.976,-6.209,-1.681,5.0,41.7576,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,13109,2021-01-13 15:18:29:154
1.00593,0.55769,9.60954,0.32112,0.45766,9.7907,0.91313,-0.04846,-0.28235,-34.983,6.112,-21.057,78.421,-2.675,-1.879,5.0,41.7576,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,13209,2021-01-13 15:18:29:254
-0.53171,1.04869,8.10543,0.30707,1.58935,9.67213,0.56173,0.22437,-0.72771,-34.123,1.813,-21.433,81.934,-6.928,-2.414,5.0,41.7757,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,13309,2021-01-13 15:18:29:354
-0.49578,2.24862,5.22893,-0.03993,2.39416,9.50983,0.80598,0.15663,-0.42371,-34.166,-2.897,-21.66,87.503,-11.37,-0.649,5.0,41.7757,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,13409,2021-01-13 15:18:29:454
-0.37842,2.61028,7.37253,-0.17222,2.5235,9.47484,-0.4096,0.16586,0.07898,-31.874,-5.544,-21.595,90.508,-14.911,1.041,5.0,41.7757,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,13509,2021-01-13 15:18:29:554
0.36884,2.3085,9.22872,-0.23254,2.11773,9.57244,-0.35601,-0.1283,0.23624,-32.303,-4.59,-21.951,89.761,-13.721,1.678,5.0,42.0721,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,13610,2021-01-13 15:18:29:655
0.56763,1.53728,13.53507,-0.02698,1.31136,9.71854,-0.94672,-0.01902,0.50072,-34.339,-3.204,-22.738,87.848,-10.664,0.244,5.0,42.0721,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,13709,2021-01-13 15:18:29:754
1.05383,0.32058,15.34336,0.08614,0.77528,9.77558,-0.73214,-0.24506,0.33817,-34.049,2.363,-24.271,83.391,-4.534,-0.505,5.0,42.0721,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,13809,2021-01-13 15:18:29:854
-0.10059,0.91217,8.74731,0.22087,1.1179,9.74022,1.26121,-0.14249,0.12058,-34.676,2.367,-23.1,84.413,-3.334,-1.192,5.0,42.0721,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,13909,2021-01-13 15:18:29:954
-0.19161,0.95767,7.26954,0.12665,2.08018,9.58265,0.59431,0.27617,0.12869,-34.448,-1.234,-22.454,84.484,-10.491,-1.802,5.0,41.3731,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,14009,2021-01-13 15:18:30:054
-0.95803,2.72524,4.00026,-0.05897,2.3366,9.52403,0.29273,0.12404,0.15346,-34.492,-2.434,-23.27,84.168,-13.784,0.355,5.0,41.3731,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,14109,2021-01-13 15:18:30:154
0.74966,2.03785,8.72815,-0.00997,2.41631,9.5043,-0.47253,-0.25624,0.19747,-34.07,-2.789,-22.212,85.561,-15.039,0.932,5.0,41.3731,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,14209,2021-01-13 15:18:30:254
0.27304,2.49292,10.36159,0.1272,1.54713,9.68301,-0.50536,-0.28068,-0.28851,-34.215,-1.862,-21.799,85.972,-11.204,-0.572,5.0,41.3253,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,14309,2021-01-13 15:18:30:354
0.57721,0.70619,14.30868,0.35373,1.21561,9.72459,-0.86211,-0.38061,-0.39912,-33.685,-0.675,-20.53,86.963,-7.121,-2.083,5.0,41.3253,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,14409,2021-01-13 15:18:30:454
0.99875,-0.37639,11.3819,0.49476,0.33775,9.78834,0.58873,-0.00422,-0.20663,-34.928,0.504,-22.546,85.37,-4.042,-2.836,5.0,41.3253,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,14509,2021-01-13 15:18:30:554
0.89097,0.33256,9.18082,0.56082,1.46638,9.68017,1.11689,-0.11747,-0.41387,-34.38,-0.541,-19.424,88.598,-4.97,-3.078,5.0,41.2531,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,14609,2021-01-13 15:18:30:654
-0.62991,2.16958,4.35233,0.35853,1.79675,9.63398,1.05138,0.25732,-0.45165,-35.066,-5.545,-20.589,93.038,-10.557,-2.131,5.0,41.2531,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,14709,2021-01-13 15:18:30:754
-0.78559,2.82105,4.7116,0.02596,2.76337,9.40922,0.32352,0.0856,-0.27046,-32.786,-8.763,-19.785,96.456,-14.206,-0.816,5.0,41.2531,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,14809,2021-01-13 15:18:30:854
0.31855,2.83302,9.93048,-0.13919,2.15044,9.56695,-0.54206,-0.17166,0.3103,-31.201,-7.99,-19.486,95.405,-14.859,0.672,5.0,40.5307,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,14909,2021-01-13 15:18:30:954
0.0958,3.427,13.39855,0.10094,1.83175,9.63353,-0.83072,-0.09646,0.44748,-33.171,-3.429,-21.587,87.857,-10.765,-0.6,5.0,40.5307,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,15009,2021-01-13 15:18:31:054
-0.56045,0.41878,13.27401,0.1757,1.00793,9.75313,0.16243,-0.23888,0.13488,-31.244,-1.123,-21.708,86.253,-7.782,-0.425,5.0,40.5307,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,15108,2021-01-13 15:18:31:153
-0.56524,0.699,9.2359,0.42568,1.79811,9.63099,1.02908,-0.1739,0.16416,-33.828,-2.995,-18.196,91.044,-7.103,-1.97,5.0,40.5307,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,15210,2021-01-13 15:18:31:255
0.23951,0.69661,8.20123,0.60925,2.04521,9.57164,0.45268,0.17087,0.16131,-32.558,-1.955,-16.471,86.752,-12.038,-3.642,5.0,41.4261,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,15309,2021-01-13 15:18:31:354
-0.37363,2.77314,5.65765,0.30924,2.61777,9.44574,0.72391,0.53025,0.14284,-32.696,-4.551,-19.427,90.147,-13.233,-3.368,5.0,41.4261,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,15409,2021-01-13 15:18:31:454
-0.32573,2.79949,7.00608,-0.39783,2.75763,9.40253,-0.39386,0.37614,-0.16308,-31.268,-5.402,-18.397,89.106,-17.167,0.313,5.0,41.4261,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,15509,2021-01-13 15:18:31:554
-1.16401,2.10731,11.26933,-0.42924,2.55024,9.45951,-0.67142,-0.28353,-0.37625,-31.909,-4.401,-20.861,87.885,-15.073,2.598,5.0,40.3709,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,15609,2021-01-13 15:18:31:654
2.1436,0.72056,15.03439,-0.27812,1.57443,9.67544,-0.95357,-0.37949,-0.20267,-32.154,-2.032,-22.152,85.965,-11.888,2.224,5.0,40.3709,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,15709,2021-01-13 15:18:31:754
0.06227,-0.52728,13.07282,0.02073,0.81956,9.77232,-0.35394,-0.19577,-0.58115,-31.324,-2.076,-20.132,89.962,-5.841,0.455,5.0,40.3709,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,15809,2021-01-13 15:18:31:854
0.01916,1.15167,7.65994,0.21413,1.10864,9.74143,0.97167,0.13623,-0.34153,-31.768,-4.21,-18.757,93.168,-6.491,-1.259,5.0,41.1006,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,15910,2021-01-13 15:18:31:955
-0.57721,2.68932,4.88644,0.05571,2.30593,9.53152,1.11469,-0.00363,-0.31289,-31.12,-7.982,-16.729,99.343,-9.372,-0.639,5.0,41.1006,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,16010,2021-01-13 15:18:32:055
-0.70655,2.31568,6.9965,-0.20697,2.27799,9.53616,-0.46873,0.18943,-3.3E-4,-32.218,-8.629,-16.813,97.729,-14.871,0.072,5.0,41.1006,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,16109,2021-01-13 15:18:32:154
0.62272,2.74919,8.15572,-0.17323,2.03765,9.59106,-0.44957,-0.15507,0.35278,-31.202,-6.988,-16.034,96.636,-11.992,1.035,5.0,40.8878,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,16209,2021-01-13 15:18:32:254
0.06467,1.01516,14.70866,-0.01611,1.08424,9.74651,-0.91268,-0.02146,0.41119,-30.183,-5.064,-16.208,94.015,-10.184,0.18,5.0,40.8878,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,16309,2021-01-13 15:18:32:354
0.69936,0.08107,14.7398,0.34143,0.49575,9.78816,-0.22623,-0.42256,0.55783,-29.568,-0.957,-16.856,89.851,-3.585,-0.385,5.0,40.8878,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,16409,2021-01-13 15:18:32:454
0.11496,0.25352,9.38679,0.46517,0.72345,9.76886,0.92365,-0.2701,0.18721,-30.669,-0.895,-15.263,89.589,-4.231,-2.726,5.0,40.8878,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,16509,2021-01-13 15:18:32:554
0.37124,0.39483,7.1929,0.62191,1.61264,9.65313,0.56045,0.15925,0.08677,-31.772,-1.082,-14.316,87.968,-7.462,-3.823,5.0,42.4485,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,16609,2021-01-13 15:18:32:654
-0.55087,2.10013,6.29714,0.16336,1.92991,9.61349,0.21367,0.40773,-0.04968,-30.044,-0.86,-15.062,86.016,-11.35,-0.974,5.0,42.4485,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,16710,2021-01-13 15:18:32:755
-0.3401,2.04743,7.15218,-0.06041,1.96563,9.60745,-0.21246,0.21953,-0.15691,-28.744,-1.002,-15.702,85.695,-11.563,0.36,5.0,42.4485,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,16809,2021-01-13 15:18:32:854
0.45985,2.27257,11.01545,-0.02776,1.41263,9.70433,-0.28753,-0.24085,0.0862,-29.119,-0.758,-14.668,86.79,-10.355,0.814,5.0,40.7596,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,16909,2021-01-13 15:18:32:954
0.29938,1.28819,12.28724,0.20204,1.08506,9.74434,-0.35891,-0.15498,0.02168,-30.748,-0.66,-13.572,88.361,-7.464,-0.777,5.0,40.7596,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,17009,2021-01-13 15:18:33:054
1.35082,-0.89612,13.73865,0.33242,0.94223,9.75562,-0.28413,0.06984,0.01617,-28.853,0.069,-14.272,87.11,-5.514,-1.952,5.0,40.7596,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,17109,2021-01-13 15:18:33:154
0.71613,0.28705,10.14364,0.1872,0.86637,9.76651,0.52447,0.2621,-0.11602,-29.308,0.439,-14.261,87.737,-4.261,-2.245,5.0,41.184,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,17209,2021-01-13 15:18:33:254
-0.26585,1.92529,6.19415,-0.08106,1.88486,9.62347,0.81152,0.13843,-0.39933,-28.321,-2.347,-13.809,89.97,-8.071,-0.424,5.0,41.184,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,17309,2021-01-13 15:18:33:354
-0.46944,2.49771,5.92351,-0.19382,2.24856,9.54342,0.33827,0.20697,-0.36012,-27.122,-4.438,-13.017,92.183,-13.255,1.163,5.0,41.184,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,17409,2021-01-13 15:18:33:454
-0.17005,2.33963,6.61329,-0.42402,2.21494,9.54383,-0.28314,0.05547,0.2,-25.6,-5.874,-12.429,96.882,-13.843,2.154,5.0,40.947,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,17509,2021-01-13 15:18:33:554
-0.91253,2.17198,11.15436,-0.33305,1.80758,9.63287,-0.4738,-0.05452,0.31926,-26.414,-3.058,-11.864,91.405,-12.115,2.444,5.0,40.947,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,17609,2021-01-13 15:18:33:654
0.28741,-0.28777,14.83081,-0.21171,1.33596,9.71292,-0.96585,-0.30514,0.25239,-27.006,-1.237,-11.821,88.815,-7.83,1.249,5.0,40.947,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,17710,2021-01-13 15:18:33:755
-0.36884,0.66787,11.32441,0.20493,0.55211,9.78895,0.04704,-0.29118,0.20309,-26.641,0.574,-11.072,86.267,-4.038,0.227,5.0,40.947,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,17809,2021-01-13 15:18:33:854
0.04551,0.0667,11.0849,0.28979,0.97561,9.7537,0.3233,0.13939,0.00998,-27.28,-1.594,-10.676,92.159,-4.788,-1.813,5.0,41.2124,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,17910,2021-01-13 15:18:33:955
-0.5341,2.08576,5.76064,0.17985,1.26104,9.72357,0.86907,0.16188,0.02243,-27.368,-2.911,-11.157,93.197,-7.388,-1.06,5.0,41.2124,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,18009,2021-01-13 15:18:34:054
-0.20358,2.66297,5.93788,0.01571,2.37011,9.51592,0.21062,0.14119,-0.0222,-27.169,-4.134,-10.565,92.572,-13.986,-0.095,5.0,41.2124,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,18111,2021-01-13 15:18:34:156
-0.47183,2.1145,9.46823,0.01593,2.20809,9.55481,-0.41266,-0.22167,-0.265,-28.334,-4.423,-9.476,93.468,-14.371,0.497,5.0,41.0575,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,18209,2021-01-13 15:18:34:254
0.08383,1.70015,10.88372,0.09838,1.78913,9.64156,-0.82544,-0.23604,-0.11015,-26.942,-3.442,-9.072,92.676,-10.512,-0.585,5.0,41.0575,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,18309,2021-01-13 15:18:34:354
1.74122,-0.79074,15.14936,0.39832,0.79332,9.76639,-0.92989,-0.30888,-0.0118,-27.387,-3.475,-8.864,93.625,-7.681,-1.139,5.0,41.0575,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,18410,2021-01-13 15:18:34:455
1.16161,-0.68056,12.14113,0.52383,0.60943,9.77367,0.67077,-0.14344,-0.31013,-28.518,-1.253,-9.972,91.149,-2.19,-2.293,5.0,40.4074,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,18509,2021-01-13 15:18:34:554
0.34729,1.44148,6.36181,0.42086,1.0106,9.74536,0.89556,0.43084,-0.33518,-27.808,-5.543,-9.086,100.106,-5.915,-2.473,5.0,40.4074,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,18610,2021-01-13 15:18:34:655
-0.50536,3.04379,4.00744,-0.04502,2.23462,9.54855,0.43734,0.27737,-0.36317,-27.489,-5.345,-8.189,97.517,-9.455,-0.946,5.0,40.4074,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,18709,2021-01-13 15:18:34:754
-0.18203,2.36119,7.61443,-0.47152,2.12023,9.56309,-0.52928,0.31153,-0.17892,-26.01,-7.571,-8.285,102.803,-14.278,1.565,5.0,41.6583,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,18809,2021-01-13 15:18:34:854
0.37603,2.15042,11.00347,-0.44372,1.97023,9.59644,-0.82051,-0.18479,0.18616,-25.144,-7.72,-8.312,104.307,-11.59,2.647,5.0,41.6583,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,18910,2021-01-13 15:18:34:955
-0.11975,0.17448,13.94463,-0.33115,1.02611,9.7472,-0.92279,0.06098,0.19052,-24.157,-5.819,-7.57,101.092,-9.246,1.649,5.0,41.6583,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,19009,2021-01-13 15:18:35:054
-0.95803,0.07868,12.02857,0.02436,0.59147,9.78877,0.23881,-0.25813,0.13403,-25.001,-5.722,-8.168,102.369,-3.607,1.045,5.0,41.6583,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,19109,2021-01-13 15:18:35:154
-0.32573,0.08347,10.84061,0.1655,0.82443,9.77053,0.4368,-0.17684,0.12482,-27.088,-5.685,-4.643,101.592,-4.822,-0.97,5.0,41.3056,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,19209,2021-01-13 15:18:35:254
-0.05988,0.85708,6.54144,0.11548,1.18159,9.73452,0.53778,0.22643,0.12983,-27.12,-5.53,-5.856,101.142,-5.928,-1.129,5.0,41.3056,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,19309,2021-01-13 15:18:35:354
-0.72331,2.31808,5.29839,-0.09193,1.81905,9.63603,0.54476,0.14956,0.10434,-28.512,-6.333,-3.08,100.693,-8.798,0.082,5.0,41.3056,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,19409,2021-01-13 15:18:35:454
-0.34968,2.14324,7.921,-0.16619,1.82969,9.63302,-0.10127,-0.29932,-0.12664,-28.07,-7.025,-4.32,102.498,-10.753,0.988,5.0,41.5743,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,19509,2021-01-13 15:18:35:554
0.13412,1.44387,11.43938,0.04418,1.55444,9.68257,-0.63356,-0.14535,-0.11385,-27.952,-7.496,-2.424,103.083,-10.881,0.126,5.0,41.5743,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,19609,2021-01-13 15:18:35:654
1.5113,0.31819,13.90871,0.15077,0.88729,9.76526,-0.3283,-0.13817,0.03622,-26.519,-6.69,-3.536,103.504,-6.388,-0.78,5.0,41.5743,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,19709,2021-01-13 15:18:35:754
0.93169,-0.10335,12.5962,0.2578,0.71921,9.77684,0.04292,-0.02039,-0.23976,-29.016,-6.167,-3.701,101.038,-4.206,-1.51,5.0,42.1941,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,19809,2021-01-13 15:18:35:854
0.8263,0.93612,7.83239,0.29073,1.16035,9.73342,0.54586,0.20562,-0.33174,-26.384,-6.946,-2.059,104.542,-5.214,-1.472,5.0,42.1941,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,19909,2021-01-13 15:18:35:954
-0.52931,2.10971,4.93434,0.05852,1.92881,9.61492,0.74784,0.08209,-0.44126,-26.882,-10.767,-0.951,111.559,-8.763,-0.813,5.0,42.1941,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,20009,2021-01-13 15:18:36:054
-0.70176,1.6283,5.52113,-0.10747,2.13215,9.57146,-0.13942,-0.01977,-0.21063,-25.11,-11.561,-1.7,114.379,-12.557,0.643,5.0,43.306,22.9999,120.21971,42.6,NaN,,21.6,,0 / 0,20109,2021-01-13 15:18:36:154
